Date,Time,Transaction,Item
2017-03-22,09:00:24,8557,Cookies
2017-03-22,09:13:22,8558,Coffee
2017-03-22,09:13:22,8558,Bread
2017-03-22,09:13:22,8558,NONE
2017-03-22,09:13:22,8558,Brownie
2017-03-22,09:18:53,8559,Coffee
2017-03-22,09:18:53,8559,Sandwich
2017-03-22,09:27:17,8560,Cherry me Dried fruit
2017-03-22,09:27:17,8560,Coffee
2017-03-22,09:33:16,8561,Coffee
2017-03-22,09:36:40,8562,Coffee
2017-03-22,09:36:40,8562,Pastry
2017-03-22,09:36:40,8562,Muffin
2017-03-22,09:36:40,8562,Coke
2017-03-22,09:51:42,8563,Bread
2017-03-22,09:56:12,8564,Coffee
2017-03-22,09:56:12,8564,Scandinavian
2017-03-22,09:56:12,8564,Brownie
2017-03-22,09:56:58,8565,Pastry
2017-03-22,09:56:58,8565,Coffee
2017-03-22,10:12:09,8566,Coffee
2017-03-22,10:17:07,8567,Baguette
2017-03-22,10:30:11,8568,Farm House
2017-03-22,10:43:20,8569,Bread
2017-03-22,10:43:20,8569,Bread
2017-03-22,10:52:14,8570,Bread
2017-03-22,10:54:34,8571,Toast
2017-03-22,10:54:34,8571,Coffee
2017-03-22,11:24:22,8572,Coffee
2017-03-22,11:24:22,8572,Tea
2017-03-22,11:24:22,8572,Cookies
2017-03-22,11:26:09,8573,Tea
2017-03-22,11:26:09,8573,Smoothies
2017-03-22,11:26:39,8574,Farm House
2017-03-22,11:41:26,8575,Coffee
2017-03-22,11:48:55,8576,Bread
2017-03-22,12:10:11,8578,Chicken Stew
2017-03-22,12:10:11,8578,Juice
2017-03-22,12:17:41,8579,Coffee
2017-03-22,12:17:41,8579,Bread
2017-03-22,12:17:41,8579,Sandwich
2017-03-22,12:21:50,8580,Bread
2017-03-22,12:25:38,8581,Coffee
2017-03-22,12:25:38,8581,Toast
2017-03-22,12:27:13,8582,Soup
2017-03-22,12:27:13,8582,Cake
2017-03-22,12:27:13,8582,Coffee
2017-03-22,12:27:13,8582,Coffee
2017-03-22,12:31:37,8583,Coffee
2017-03-22,12:31:37,8583,Toast
2017-03-22,12:32:46,8584,Granola
2017-03-22,12:32:46,8584,Spanish Brunch
2017-03-22,12:32:46,8584,Bread
2017-03-22,12:32:46,8584,Mineral water
2017-03-22,12:32:46,8584,Tea
2017-03-22,12:38:01,8585,Bread
2017-03-22,12:48:14,8586,Sandwich
2017-03-22,12:48:14,8586,Coke
2017-03-22,12:48:41,8587,Soup
2017-03-22,12:48:41,8587,Coffee
2017-03-22,12:57:59,8588,Bread
2017-03-22,13:20:21,8589,Coffee
2017-03-22,13:20:21,8589,Coffee
2017-03-22,13:52:06,8590,Coffee
2017-03-22,13:52:06,8590,Coffee
2017-03-22,13:52:06,8590,Sandwich
2017-03-22,14:12:36,8591,Coffee
2017-03-22,14:12:36,8591,Tea
2017-03-22,14:12:36,8591,Cake
2017-03-22,14:12:36,8591,Bread
2017-03-22,14:13:57,8592,Pastry
2017-03-22,14:13:57,8592,Juice
2017-03-22,14:14:41,8593,Soup
2017-03-22,14:14:41,8593,Jam
2017-03-22,14:16:48,8594,NONE
2017-03-22,14:16:48,8594,Coffee
2017-03-22,14:16:48,8594,Coffee
2017-03-22,14:16:48,8594,Tea
2017-03-22,14:16:48,8594,Salad
2017-03-22,14:16:48,8594,Spanish Brunch
2017-03-22,14:17:59,8595,Bread
2017-03-22,14:19:00,8596,Pastry
2017-03-22,14:37:12,8597,Bread
2017-03-22,14:37:12,8597,Cake
2017-03-22,14:37:12,8597,Bread
2017-03-22,14:37:12,8597,Juice
2017-03-22,14:37:12,8597,Coffee
2017-03-22,14:57:31,8598,Mortimer
2017-03-22,15:15:29,8599,Coffee
2017-03-22,15:53:40,8600,Coffee
2017-03-22,15:53:40,8600,Coffee
2017-03-22,15:56:58,8601,Coke
2017-03-22,16:04:20,8602,Truffles
2017-03-22,16:04:20,8602,Juice
2017-03-22,16:06:14,8603,Coffee
2017-03-22,16:06:14,8603,Tea
2017-03-22,16:06:14,8603,Soup
2017-03-22,16:06:14,8603,Bread
2017-03-22,16:25:42,8604,Coffee
2017-03-22,17:04:07,8605,Juice
2017-03-22,17:04:07,8605,Tea
2017-03-22,17:04:07,8605,Cookies
2017-03-22,17:04:07,8605,Bread
2017-03-22,17:04:07,8605,Jam
2017-03-23,08:26:51,8606,Coffee
2017-03-23,08:30:08,8607,Coffee
2017-03-23,08:30:08,8607,Pastry
2017-03-23,08:51:46,8608,Bread
2017-03-23,08:51:46,8608,Pastry
2017-03-23,09:11:31,8609,Coffee
2017-03-23,09:22:47,8610,Coffee
2017-03-23,09:35:44,8611,Bread
2017-03-23,09:52:27,8612,Coffee
2017-03-23,10:14:22,8613,Bread
2017-03-23,10:16:00,8614,Coffee
2017-03-23,10:16:00,8614,Coffee
2017-03-23,10:16:00,8614,Bread
2017-03-23,10:16:00,8614,Pastry
2017-03-23,10:16:00,8614,NONE
2017-03-23,10:18:01,8615,Cake
2017-03-23,10:37:19,8616,Bread
2017-03-23,10:46:42,8617,Juice
2017-03-23,10:46:42,8617,Tiffin
2017-03-23,10:49:10,8618,Coffee
2017-03-23,10:49:10,8618,Brownie
2017-03-23,10:49:10,8618,Cookies
2017-03-23,10:52:01,8619,Cookies
2017-03-23,10:52:01,8619,Pastry
2017-03-23,10:52:01,8619,Tea
2017-03-23,10:56:06,8620,Juice
2017-03-23,10:56:06,8620,Bread
2017-03-23,11:01:32,8621,Coffee
2017-03-23,11:01:32,8621,Toast
2017-03-23,11:01:32,8621,Bread
2017-03-23,11:15:08,8622,Bread
2017-03-23,11:25:04,8623,Juice
2017-03-23,11:25:04,8623,Hot chocolate
2017-03-23,11:25:04,8623,Coffee
2017-03-23,11:25:04,8623,Cake
2017-03-23,11:29:55,8624,Bread
2017-03-23,11:29:55,8624,Brownie
2017-03-23,11:30:23,8625,Pastry
2017-03-23,11:30:23,8625,Coffee
2017-03-23,11:33:54,8626,Bread
2017-03-23,11:33:54,8626,Tiffin
2017-03-23,11:33:54,8626,Brownie
2017-03-23,11:33:54,8626,Bread
2017-03-23,11:33:54,8626,Farm House
2017-03-23,11:44:27,8627,Bread
2017-03-23,11:44:27,8627,Sandwich
2017-03-23,12:16:36,8628,Bread
2017-03-23,12:18:08,8629,Brownie
2017-03-23,12:31:09,8630,Bread
2017-03-23,12:42:52,8631,NONE
2017-03-23,12:42:52,8631,Soup
2017-03-23,12:42:52,8631,Sandwich
2017-03-23,12:42:52,8631,Mineral water
2017-03-23,12:42:52,8631,Juice
2017-03-23,12:42:52,8631,Coffee
2017-03-23,12:46:12,8632,Pastry
2017-03-23,12:46:12,8632,Coffee
2017-03-23,12:48:02,8633,Cake
2017-03-23,12:48:02,8633,Chicken Stew
2017-03-23,12:48:02,8633,Soup
2017-03-23,12:48:02,8633,Bread
2017-03-23,13:06:25,8634,Coffee
2017-03-23,13:06:25,8634,Chicken Stew
2017-03-23,13:11:35,8635,Spanish Brunch
2017-03-23,13:11:35,8635,Chicken Stew
2017-03-23,13:11:35,8635,NONE
2017-03-23,13:11:35,8635,Juice
2017-03-23,13:16:06,8636,Coffee
2017-03-23,13:16:06,8636,Cookies
2017-03-23,13:16:56,8637,Bread
2017-03-23,13:16:56,8637,Sandwich
2017-03-23,13:17:35,8638,Soup
2017-03-23,13:44:49,8639,Argentina Night
2017-03-23,13:44:49,8639,Bread
2017-03-23,13:44:49,8639,Sandwich
2017-03-23,13:46:24,8640,Bread
2017-03-23,13:46:24,8640,Coffee
2017-03-23,13:53:17,8641,Salad
2017-03-23,13:53:17,8641,Truffles
2017-03-23,13:53:17,8641,Coke
2017-03-23,13:53:17,8641,Baguette
2017-03-23,14:00:35,8642,Pastry
2017-03-23,14:00:35,8642,Medialuna
2017-03-23,14:00:35,8642,Medialuna
2017-03-23,14:01:35,8643,Tea
2017-03-23,14:01:35,8643,Tea
2017-03-23,14:01:35,8643,Bread
2017-03-23,14:01:35,8643,Soup
2017-03-23,14:01:35,8643,Spanish Brunch
2017-03-23,14:01:35,8643,Chicken Stew
2017-03-23,14:06:47,8644,Sandwich
2017-03-23,14:06:47,8644,Spanish Brunch
2017-03-23,14:06:47,8644,Coffee
2017-03-23,14:06:47,8644,Coffee
2017-03-23,14:06:47,8644,Bread
2017-03-23,14:06:47,8644,Juice
2017-03-23,14:06:47,8644,Nomad bag
2017-03-23,14:09:37,8645,Coffee
2017-03-23,14:29:09,8646,Tiffin
2017-03-23,14:30:20,8647,Coffee
2017-03-23,14:38:53,8648,Baguette
2017-03-23,14:38:53,8648,Pastry
2017-03-23,14:42:39,8649,Pastry
2017-03-23,14:42:39,8649,Coffee
2017-03-23,14:43:26,8650,Coffee
2017-03-23,14:43:26,8650,Bread
2017-03-23,14:46:34,8651,Tea
2017-03-23,14:46:34,8651,Brownie
2017-03-23,14:49:33,8652,Coffee
2017-03-23,15:07:32,8653,Cake
2017-03-23,15:14:23,8654,Coffee
2017-03-23,15:18:08,8655,Coffee
2017-03-23,15:18:08,8655,Cake
2017-03-23,15:19:11,8656,Bread
2017-03-23,15:19:11,8656,Coffee
2017-03-23,15:19:11,8656,Truffles
2017-03-23,15:19:11,8656,Chicken Stew
2017-03-23,15:43:04,8657,Farm House
2017-03-23,15:48:14,8658,Bread
2017-03-23,15:56:13,8659,Coffee
2017-03-23,16:07:04,8660,Hot chocolate
2017-03-23,16:07:04,8660,Drinking chocolate spoons 
2017-03-23,16:34:12,8661,Tiffin
2017-03-23,16:34:12,8661,Smoothies
2017-03-23,16:34:12,8661,Coffee
2017-03-23,17:05:04,8662,Mortimer
2017-03-24,08:01:27,8663,Cookies
2017-03-24,08:01:27,8663,Brownie
2017-03-24,08:01:27,8663,Coffee
2017-03-24,08:54:54,8664,Tea
2017-03-24,08:54:54,8664,Coffee
2017-03-24,08:54:54,8664,Coffee
2017-03-24,09:04:56,8665,Coffee
2017-03-24,09:10:34,8666,Coffee
2017-03-24,09:10:34,8666,Medialuna
2017-03-24,09:12:47,8667,Coffee
2017-03-24,09:12:47,8667,Farm House
2017-03-24,09:15:00,8668,Baguette
2017-03-24,09:18:30,8669,Bread
2017-03-24,09:18:30,8669,Pastry
2017-03-24,09:50:01,8670,Coffee
2017-03-24,10:06:08,8671,Tea
2017-03-24,10:06:08,8671,Coffee
2017-03-24,10:06:08,8671,Coffee
2017-03-24,10:18:56,8672,Tiffin
2017-03-24,10:18:56,8672,Coffee
2017-03-24,10:19:28,8673,Tea
2017-03-24,10:19:28,8673,Pastry
2017-03-24,10:28:47,8674,Coffee
2017-03-24,10:40:06,8675,Bread
2017-03-24,10:40:06,8675,Baguette
2017-03-24,10:50:59,8676,Coffee
2017-03-24,10:50:59,8676,Juice
2017-03-24,10:50:59,8676,NONE
2017-03-24,10:52:44,8677,Spanish Brunch
2017-03-24,10:52:44,8677,Bread
2017-03-24,11:02:43,8678,Coffee
2017-03-24,11:06:12,8679,Bread
2017-03-24,11:06:12,8679,Scandinavian
2017-03-24,11:06:12,8679,Pastry
2017-03-24,11:08:52,8680,Coffee
2017-03-24,11:08:52,8680,Cookies
2017-03-24,11:08:52,8680,Scandinavian
2017-03-24,11:13:47,8681,Coffee
2017-03-24,11:13:47,8681,Muffin
2017-03-24,11:13:47,8681,Bread
2017-03-24,11:15:26,8682,Coffee
2017-03-24,11:18:49,8683,Coffee
2017-03-24,11:18:49,8683,Pastry
2017-03-24,11:18:49,8683,Bread
2017-03-24,11:29:38,8684,Coffee
2017-03-24,11:29:38,8684,Coffee
2017-03-24,11:29:38,8684,Coffee
2017-03-24,11:29:38,8684,Tea
2017-03-24,11:31:40,8685,Coffee
2017-03-24,11:31:40,8685,Coffee
2017-03-24,11:31:40,8685,Bread
2017-03-24,11:31:40,8685,Cake
2017-03-24,11:32:31,8686,Baguette
2017-03-24,11:34:03,8687,Coffee
2017-03-24,11:34:03,8687,Pastry
2017-03-24,11:46:37,8689,Bread
2017-03-24,11:50:26,8690,Coffee
2017-03-24,11:50:26,8690,Coffee
2017-03-24,11:50:26,8690,Brownie
2017-03-24,11:57:06,8691,Bread
2017-03-24,11:57:06,8691,Tiffin
2017-03-24,12:07:54,8692,Bread
2017-03-24,12:27:59,8693,Cookies
2017-03-24,12:27:59,8693,Bread
2017-03-24,12:40:43,8694,Coffee
2017-03-24,12:47:11,8695,Bread
2017-03-24,12:47:11,8695,Muffin
2017-03-24,12:51:02,8696,Tiffin
2017-03-24,12:51:02,8696,Chicken Stew
2017-03-24,12:51:02,8696,Bread
2017-03-24,12:53:28,8697,Bread
2017-03-24,12:53:28,8697,Chicken Stew
2017-03-24,12:59:29,8698,Coffee
2017-03-24,12:59:29,8698,Coffee
2017-03-24,12:59:29,8698,Spanish Brunch
2017-03-24,13:04:28,8699,Salad
2017-03-24,13:37:04,8700,Bread
2017-03-24,13:47:08,8701,Coffee
2017-03-24,13:47:08,8701,Sandwich
2017-03-24,13:49:41,8702,Coffee
2017-03-24,13:49:41,8702,Hot chocolate
2017-03-24,13:49:41,8702,Toast
2017-03-24,13:49:41,8702,Sandwich
2017-03-24,13:49:41,8702,Soup
2017-03-24,13:49:41,8702,Cake
2017-03-24,13:58:45,8703,Coffee
2017-03-24,14:12:11,8704,Muffin
2017-03-24,14:12:11,8704,Cake
2017-03-24,14:13:56,8705,Cookies
2017-03-24,14:13:56,8705,Cake
2017-03-24,14:13:56,8705,Coffee
2017-03-24,14:13:56,8705,Coffee
2017-03-24,14:27:30,8706,Coffee
2017-03-24,14:27:30,8706,Truffles
2017-03-24,14:27:30,8706,Soup
2017-03-24,14:27:30,8706,Sandwich
2017-03-24,14:37:19,8707,Spanish Brunch
2017-03-24,14:37:19,8707,Bread
2017-03-24,14:44:56,8708,Mineral water
2017-03-24,14:44:56,8708,Truffles
2017-03-24,14:46:00,8709,Jam
2017-03-24,14:46:00,8709,Jam
2017-03-24,14:49:20,8710,Coffee
2017-03-24,14:49:20,8710,Toast
2017-03-24,15:24:22,8711,Spanish Brunch
2017-03-24,15:24:22,8711,Baguette
2017-03-24,15:27:27,8712,Coffee
2017-03-24,15:27:27,8712,Juice
2017-03-24,15:27:27,8712,Cake
2017-03-24,15:44:45,8713,Brownie
2017-03-24,15:44:45,8713,Coffee
2017-03-24,15:44:45,8713,Coffee
2017-03-24,15:54:36,8714,Tea
2017-03-24,15:54:36,8714,Cake
2017-03-24,15:54:36,8714,Bread
2017-03-24,16:05:47,8715,Bread
2017-03-24,16:05:47,8715,Bread
2017-03-24,16:05:47,8715,Eggs
2017-03-24,16:07:57,8716,Tea
2017-03-24,16:07:57,8716,Juice
2017-03-24,16:07:57,8716,Cookies
2017-03-24,16:15:02,8717,Coffee
2017-03-24,16:15:02,8717,Coffee
2017-03-24,16:15:02,8717,Cake
2017-03-24,16:15:02,8717,Bread
2017-03-24,16:31:13,8718,Coffee
2017-03-24,16:31:13,8718,Cake
2017-03-24,16:39:25,8719,Tiffin
2017-03-24,16:39:25,8719,Truffles
2017-03-24,16:39:25,8719,Coffee
2017-03-24,16:56:08,8720,Tea
2017-03-24,16:56:08,8720,Truffles
2017-03-25,08:17:14,8721,Bread
2017-03-25,08:18:32,8722,Coffee
2017-03-25,08:40:25,8723,Coffee
2017-03-25,08:40:25,8723,Baguette
2017-03-25,08:54:35,8724,Coffee
2017-03-25,08:54:35,8724,Toast
2017-03-25,08:54:35,8724,NONE
2017-03-25,08:56:00,8725,Juice
2017-03-25,08:56:00,8725,Coffee
2017-03-25,08:56:00,8725,Bread
2017-03-25,08:56:00,8725,Spanish Brunch
2017-03-25,08:56:00,8725,NONE
2017-03-25,09:03:45,8726,Farm House
2017-03-25,09:05:24,8727,Bread
2017-03-25,09:05:24,8727,Cake
2017-03-25,09:05:24,8727,Pastry
2017-03-25,09:06:44,8728,Coffee
2017-03-25,09:29:49,8729,Bread
2017-03-25,09:29:49,8729,Pastry
2017-03-25,09:37:53,8730,Farm House
2017-03-25,09:37:53,8730,Cookies
2017-03-25,09:39:39,8731,Pastry
2017-03-25,09:41:05,8732,Baguette
2017-03-25,09:41:05,8732,Farm House
2017-03-25,09:47:14,8733,Jammie Dodgers
2017-03-25,09:47:14,8733,Tea
2017-03-25,09:49:51,8734,Bread
2017-03-25,09:49:51,8734,Scandinavian
2017-03-25,09:51:22,8735,Bread
2017-03-25,09:51:22,8735,Pastry
2017-03-25,09:53:20,8736,NONE
2017-03-25,09:53:20,8736,Coffee
2017-03-25,09:53:20,8736,Muffin
2017-03-25,10:04:58,8737,Scandinavian
2017-03-25,10:04:58,8737,Baguette
2017-03-25,10:04:58,8737,Muffin
2017-03-25,10:04:58,8737,Cake
2017-03-25,10:07:29,8738,Pastry
2017-03-25,10:07:29,8738,Jammie Dodgers
2017-03-25,10:07:29,8738,Cookies
2017-03-25,10:09:54,8739,Bread
2017-03-25,10:09:54,8739,Hot chocolate
2017-03-25,10:09:54,8739,Hot chocolate
2017-03-25,10:09:54,8739,NONE
2017-03-25,10:09:54,8739,Drinking chocolate spoons 
2017-03-25,10:09:54,8739,Muffin
2017-03-25,10:09:54,8739,Pastry
2017-03-25,10:10:44,8740,Scandinavian
2017-03-25,10:12:05,8741,Bread
2017-03-25,10:12:05,8741,Bread
2017-03-25,10:14:49,8742,Coffee
2017-03-25,10:14:49,8742,Cake
2017-03-25,10:17:28,8743,Bread
2017-03-25,10:36:06,8744,Bread
2017-03-25,10:36:06,8744,Pastry
2017-03-25,10:36:06,8744,Pastry
2017-03-25,10:36:37,8745,Bread
2017-03-25,10:42:46,8746,Bread
2017-03-25,10:43:52,8747,Coffee
2017-03-25,10:58:08,8748,Spanish Brunch
2017-03-25,10:58:08,8748,Coffee
2017-03-25,11:00:25,8749,Coffee
2017-03-25,11:00:25,8749,Juice
2017-03-25,11:00:25,8749,Jammie Dodgers
2017-03-25,11:00:25,8749,Cookies
2017-03-25,11:02:14,8750,Muffin
2017-03-25,11:02:14,8750,Pastry
2017-03-25,11:02:14,8750,Bread
2017-03-25,11:02:52,8751,Coffee
2017-03-25,11:04:26,8752,Coffee
2017-03-25,11:04:26,8752,Juice
2017-03-25,11:04:26,8752,Pastry
2017-03-25,11:05:39,8753,Hot chocolate
2017-03-25,11:05:39,8753,Coffee
2017-03-25,11:05:39,8753,Bread
2017-03-25,11:05:39,8753,Scandinavian
2017-03-25,11:05:39,8753,Cookies
2017-03-25,11:06:56,8754,Tiffin
2017-03-25,11:06:56,8754,Coffee
2017-03-25,11:06:56,8754,Bread
2017-03-25,11:11:17,8755,Coffee
2017-03-25,11:11:17,8755,Coffee
2017-03-25,11:11:17,8755,Pastry
2017-03-25,11:13:02,8756,Coffee
2017-03-25,11:13:02,8756,Bread
2017-03-25,11:13:02,8756,Cake
2017-03-25,11:21:36,8757,Farm House
2017-03-25,11:21:36,8757,Coffee granules 
2017-03-25,11:35:41,8758,Coffee
2017-03-25,11:35:41,8758,Bread
2017-03-25,11:35:41,8758,Muffin
2017-03-25,11:36:46,8759,Bread
2017-03-25,11:41:48,8760,Coffee
2017-03-25,11:41:48,8760,Muffin
2017-03-25,11:41:48,8760,Cake
2017-03-25,11:41:48,8760,Pastry
2017-03-25,11:41:48,8760,Spanish Brunch
2017-03-25,11:41:48,8760,Smoothies
2017-03-25,11:44:00,8761,Duck egg
2017-03-25,11:44:00,8761,Spanish Brunch
2017-03-25,11:44:00,8761,Coffee
2017-03-25,11:50:59,8762,Scandinavian
2017-03-25,11:51:41,8763,Cookies
2017-03-25,11:51:41,8763,Muffin
2017-03-25,11:51:41,8763,Pastry
2017-03-25,11:53:37,8764,Muffin
2017-03-25,11:53:37,8764,Juice
2017-03-25,11:53:37,8764,Smoothies
2017-03-25,11:58:40,8765,Bread
2017-03-25,11:58:40,8765,Cake
2017-03-25,11:59:20,8766,Coffee
2017-03-25,12:00:59,8767,Cookies
2017-03-25,12:00:59,8767,NONE
2017-03-25,12:02:06,8768,Scandinavian
2017-03-25,12:02:06,8768,Eggs
2017-03-25,12:05:56,8769,Bread
2017-03-25,12:16:23,8770,The Nomad
2017-03-25,12:19:15,8771,Cake
2017-03-25,12:19:15,8771,Scandinavian
2017-03-25,12:19:15,8771,Coffee
2017-03-25,12:19:15,8771,Coffee
2017-03-25,12:24:30,8772,Bread
2017-03-25,12:24:30,8772,Cake
2017-03-25,12:24:30,8772,Juice
2017-03-25,12:29:04,8773,Muffin
2017-03-25,12:31:06,8774,Coffee
2017-03-25,12:31:06,8774,Sandwich
2017-03-25,12:36:15,8775,Bread
2017-03-25,12:38:34,8776,Coffee
2017-03-25,12:38:34,8776,Salad
2017-03-25,12:47:16,8777,Juice
2017-03-25,12:48:55,8778,Tea
2017-03-25,12:49:53,8779,Bread
2017-03-25,12:50:57,8780,Coffee
2017-03-25,12:50:57,8780,Coffee
2017-03-25,12:52:53,8781,Spanish Brunch
2017-03-25,12:52:53,8781,Tea
2017-03-25,12:52:53,8781,Juice
2017-03-25,12:52:53,8781,Coffee
2017-03-25,12:57:42,8782,Truffles
2017-03-25,12:57:42,8782,Mineral water
2017-03-25,12:57:42,8782,Soup
2017-03-25,13:07:20,8783,Coke
2017-03-25,13:08:08,8784,Salad
2017-03-25,13:08:08,8784,Soup
2017-03-25,13:08:08,8784,Smoothies
2017-03-25,13:11:01,8785,Coffee
2017-03-25,13:11:01,8785,Coffee
2017-03-25,13:11:01,8785,Soup
2017-03-25,13:11:01,8785,Spanish Brunch
2017-03-25,13:11:01,8785,NONE
2017-03-25,13:12:07,8786,Coffee
2017-03-25,13:12:07,8786,Bread
2017-03-25,13:12:07,8786,Cake
2017-03-25,13:13:19,8787,Mineral water
2017-03-25,13:19:43,8788,Coffee
2017-03-25,13:19:43,8788,Bread
2017-03-25,13:27:38,8789,Bread
2017-03-25,13:35:27,8790,Coffee
2017-03-25,13:35:27,8790,NONE
2017-03-25,13:35:27,8790,Pastry
2017-03-25,13:38:53,8791,Hot chocolate
2017-03-25,13:38:53,8791,Smoothies
2017-03-25,13:38:53,8791,Spanish Brunch
2017-03-25,13:43:16,8792,Coffee
2017-03-25,13:43:16,8792,Bread
2017-03-25,13:43:16,8792,Truffles
2017-03-25,13:43:16,8792,Spanish Brunch
2017-03-25,13:43:16,8792,Sandwich
2017-03-25,13:43:16,8792,Sandwich
2017-03-25,13:43:16,8792,Jammie Dodgers
2017-03-25,13:43:16,8792,Cake
2017-03-25,13:44:16,8793,Coke
2017-03-25,13:44:16,8793,Coffee
2017-03-25,13:44:16,8793,Coffee
2017-03-25,13:44:16,8793,Hot chocolate
2017-03-25,13:49:26,8794,Cake
2017-03-25,13:56:28,8795,Spanish Brunch
2017-03-25,13:56:28,8795,Coffee
2017-03-25,14:01:59,8796,Bread
2017-03-25,14:07:23,8797,Coffee
2017-03-25,14:20:21,8798,Tea
2017-03-25,14:20:21,8798,Coke
2017-03-25,14:20:21,8798,Cake
2017-03-25,14:21:15,8799,Bread
2017-03-25,14:21:15,8799,Tea
2017-03-25,14:23:15,8800,Coffee
2017-03-25,14:23:15,8800,Bread
2017-03-25,14:23:15,8800,Cake
2017-03-25,14:24:06,8801,Bread
2017-03-25,14:28:00,8802,Coffee
2017-03-25,14:28:00,8802,Salad
2017-03-25,14:28:00,8802,Extra Salami or Feta
2017-03-25,14:29:13,8803,Coffee
2017-03-25,14:29:13,8803,Coffee
2017-03-25,14:29:13,8803,Sandwich
2017-03-25,14:29:13,8803,Sandwich
2017-03-25,14:30:11,8804,Sandwich
2017-03-25,14:31:33,8805,Hot chocolate
2017-03-25,14:31:33,8805,Coffee
2017-03-25,14:31:33,8805,Muffin
2017-03-25,14:33:20,8806,Bread
2017-03-25,14:41:56,8807,Coffee
2017-03-25,14:41:56,8807,Salad
2017-03-25,14:43:32,8808,Coffee
2017-03-25,14:43:32,8808,Salad
2017-03-25,14:59:58,8809,Sandwich
2017-03-25,14:59:58,8809,Bread
2017-03-25,14:59:58,8809,Coffee
2017-03-25,15:22:29,8810,Hot chocolate
2017-03-25,15:22:29,8810,Cake
2017-03-25,15:25:11,8811,Coffee
2017-03-25,15:25:11,8811,Smoothies
2017-03-25,15:25:11,8811,Cake
2017-03-25,15:25:11,8811,Bread
2017-03-25,15:25:34,8812,Bread
2017-03-25,15:31:29,8813,Cake
2017-03-25,15:31:29,8813,Half slice Monster 
2017-03-25,15:35:21,8814,Coffee
2017-03-25,15:35:21,8814,Juice
2017-03-25,15:35:21,8814,Juice
2017-03-25,15:35:21,8814,Spanish Brunch
2017-03-25,15:35:21,8814,Chicken Stew
2017-03-25,15:35:21,8814,The Nomad
2017-03-25,15:35:21,8814,Coke
2017-03-25,15:36:40,8815,Tea
2017-03-25,15:40:32,8816,Coffee
2017-03-25,15:40:32,8816,Cake
2017-03-25,15:48:42,8817,Coffee
2017-03-25,15:48:42,8817,Coffee
2017-03-25,15:48:42,8817,Tea
2017-03-25,15:50:43,8818,Truffles
2017-03-25,16:11:33,8819,Coffee
2017-03-25,16:11:33,8819,Coffee
2017-03-25,16:11:33,8819,Cake
2017-03-25,16:11:33,8819,Muffin
2017-03-25,16:13:16,8820,NONE
2017-03-25,16:13:16,8820,Bread
2017-03-25,16:17:18,8821,Bread
2017-03-25,16:31:03,8822,Bread
2017-03-25,16:31:03,8822,Cookies
2017-03-25,16:31:03,8822,Jammie Dodgers
2017-03-25,16:53:58,8823,Mineral water
2017-03-25,16:56:55,8824,Hot chocolate
2017-03-25,16:56:55,8824,Tea
2017-03-25,16:56:55,8824,Truffles
2017-03-25,16:56:55,8824,Cake
2017-03-25,16:56:55,8824,Muffin
2017-03-25,17:09:03,8825,Bread
2017-03-25,17:09:03,8825,Coffee
2017-03-25,17:09:03,8825,Juice
2017-03-25,17:09:03,8825,Cake
2017-03-25,17:15:48,8826,Mortimer
2017-03-25,17:15:48,8826,Coffee granules 
2017-03-26,09:08:01,8827,Medialuna
2017-03-26,09:08:01,8827,Bread
2017-03-26,09:13:45,8828,Bread
2017-03-26,09:13:45,8828,Jam
2017-03-26,09:17:30,8829,Coffee
2017-03-26,09:17:30,8829,Medialuna
2017-03-26,09:23:11,8830,Coffee
2017-03-26,09:23:11,8830,Medialuna
2017-03-26,09:23:38,8831,Medialuna
2017-03-26,09:23:38,8831,Coffee
2017-03-26,09:30:22,8832,Pastry
2017-03-26,09:39:45,8833,Medialuna
2017-03-26,09:39:45,8833,Coffee
2017-03-26,09:46:10,8834,Coffee
2017-03-26,09:46:10,8834,Sandwich
2017-03-26,09:46:10,8834,Sandwich
2017-03-26,09:46:10,8834,Medialuna
2017-03-26,10:13:07,8835,Medialuna
2017-03-26,10:13:07,8835,Bread
2017-03-26,10:13:07,8835,Cake
2017-03-26,10:13:07,8835,Muffin
2017-03-26,10:13:07,8835,NONE
2017-03-26,10:13:07,8835,Granola
2017-03-26,10:13:07,8835,Sandwich
2017-03-26,10:13:07,8835,Coffee
2017-03-26,10:13:07,8835,Hot chocolate
2017-03-26,10:13:07,8835,Tea
2017-03-26,10:16:47,8836,Muffin
2017-03-26,10:38:51,8837,Jam
2017-03-26,10:38:51,8837,Bread
2017-03-26,10:42:26,8838,Coffee
2017-03-26,10:58:09,8839,Bread
2017-03-26,10:58:09,8839,Cake
2017-03-26,10:58:09,8839,Spanish Brunch
2017-03-26,11:01:00,8840,Spanish Brunch
2017-03-26,11:01:00,8840,Juice
2017-03-26,11:01:00,8840,Coffee
2017-03-26,11:05:58,8841,Bread
2017-03-26,11:06:47,8842,Bread
2017-03-26,11:06:47,8842,Bread
2017-03-26,11:09:44,8843,Pastry
2017-03-26,11:09:44,8843,Pastry
2017-03-26,11:16:59,8844,Coffee
2017-03-26,11:29:00,8845,Coffee
2017-03-26,11:29:00,8845,Bread
2017-03-26,11:29:00,8845,Coffee
2017-03-26,11:29:00,8845,Pastry
2017-03-26,11:38:01,8846,Muffin
