customer_id,response
CS8111,0
CS8112,0
CS8113,0
CS8114,0
CS8115,0
CS8116,0
CS8117,0
CS8118,0
CS8119,0
CS8120,0
CS8121,0
CS8122,0
CS8123,0
CS8124,0
CS8125,0
CS8126,0
CS8127,0
CS8128,0
CS8129,0
CS8130,0
CS8131,0
CS8132,0
CS8133,0
CS8134,0
CS8135,0
CS8136,0
CS8137,0
CS8138,0
CS8139,0
CS8140,0
CS8141,0
CS8142,0
CS8143,0
CS8144,0
CS8145,0
CS8146,0
CS8147,0
CS8148,0
CS8149,0
CS8150,0
CS8151,0
CS8152,0
CS8153,0
CS8154,0
CS8155,0
CS8156,0
CS8157,0
CS8158,0
CS8159,0
CS8160,0
CS8161,0
CS8162,0
CS8163,0
CS8164,0
CS8165,0
CS8166,0
CS8167,1
CS8168,0
CS8169,0
CS8170,0
CS8171,0
CS8172,0
CS8173,0
CS8174,0
CS8175,0
CS8176,0
CS8177,0
CS8178,0
CS8179,0
CS8180,0
CS8181,0
CS8182,0
CS8183,0
CS8184,0
CS8185,0
CS8186,0
CS8187,0
CS8188,0
CS8189,0
CS8190,0
CS8191,0
CS8192,0
CS8193,0
CS8194,0
CS8195,0
CS8196,0
CS8197,0
CS8198,0
CS8199,0
CS8200,0
CS8201,0
CS8202,0
CS8203,0
CS8204,0
CS8205,0
CS8206,0
CS8207,0
CS8208,0
CS8209,0
CS8210,0
CS8211,0
CS8212,0
CS8213,0
CS8214,0
CS8215,0
CS8216,0
CS8217,0
CS8218,0
CS8219,0
CS8220,0
CS8221,0
CS8222,0
CS8223,0
CS8224,0
CS8225,0
CS8226,0
CS8227,0
CS8228,0
CS8229,0
CS8230,0
CS8231,0
CS8232,0
CS8233,0
CS8234,0
CS8235,0
CS8236,0
CS8237,0
CS8238,0
CS8239,0
CS8240,0
CS8241,0
CS8242,0
CS8243,0
CS8244,0
CS8245,0
CS8246,0
CS8247,0
CS8248,0
CS8249,0
CS8250,0
CS8251,0
CS8252,0
CS8253,0
CS8254,0
CS8255,0
CS8256,0
CS8257,0
CS8258,0
CS8259,0
CS8260,0
CS8261,0
CS8262,0
CS8263,0
CS8264,0
CS8265,0
CS8266,0
CS8267,0
CS8268,0
CS8269,0
CS8270,0
CS8271,0
CS8272,0
CS8273,0
CS8274,0
CS8275,0
CS8276,0
CS8277,0
CS8278,0
CS8279,0
CS8280,0
CS8281,0
CS8282,0
CS8283,0
CS8284,0
CS8285,0
CS8286,0
CS8287,0
CS8288,0
CS8289,0
CS8290,0
CS8291,0
CS8292,1
CS8293,0
CS8294,0
CS8295,0
CS8296,0
CS8297,0
CS8298,0
CS8299,0
CS8300,0
CS8301,0
CS8302,0
CS8303,0
CS8304,0
CS8305,0
CS8306,0
CS8307,0
CS8308,0
CS8309,0
CS8310,1
CS8311,0
CS8312,0
CS8313,0
CS8314,0
CS8315,0
CS8316,1
CS8317,0
CS8318,0
CS8319,0
CS8320,0
CS8321,0
CS8322,0
CS8323,0
CS8324,0
CS8325,0
CS8326,0
CS8327,0
CS8328,0
CS8329,0
CS8330,0
CS8331,0
CS8332,0
CS8333,0
CS8334,0
CS8335,0
CS8336,0
CS8337,0
CS8338,0
CS8339,0
CS8340,0
CS8341,0
CS8342,0
CS8343,0
CS8344,0
CS8345,0
CS8346,1
CS8347,0
CS8348,0
CS8349,0
CS8350,0
CS8351,0
CS8352,0
CS8353,0
CS8354,0
CS8355,0
CS8356,0
CS8357,0
CS8358,0
CS8359,0
CS8360,0
CS8361,0
CS8362,0
CS8363,0
CS8364,0
CS8365,0
CS8366,0
CS8367,0
CS8368,0
CS8369,0
CS8370,0
CS8371,0
CS8372,0
CS8373,0
CS8374,0
CS8375,0
CS8377,0
CS8378,0
CS8379,0
CS8380,0
CS8381,0
CS8382,0
CS8383,0
CS8384,0
CS8385,0
CS8386,0
CS8387,0
CS8388,0
CS8389,0
CS8390,0
CS8391,0
CS8392,0
CS8393,0
CS8394,0
CS8395,0
CS8396,0
CS8397,0
CS8398,0
CS8399,0
CS8400,0
CS8401,0
CS8402,0
CS8403,0
CS8404,0
CS8405,0
CS8406,0
CS8407,0
CS8408,0
CS8409,0
CS8410,0
CS8411,0
CS8412,0
CS8413,0
CS8414,0
CS8415,0
CS8416,0
CS8417,0
CS8418,0
CS8419,0
CS8420,0
CS8421,0
CS8422,0
CS8423,0
CS8424,0
CS8425,0
CS8426,0
CS8427,0
CS8428,0
CS8429,0
CS8430,1
CS8431,0
CS8432,0
CS8433,0
CS8434,0
CS8435,0
CS8436,0
CS8437,0
CS8438,0
CS8439,0
CS8440,0
CS8441,0
CS8442,1
CS8443,0
CS8444,0
CS8445,0
CS8446,0
CS8447,0
CS8448,0
CS8449,0
CS8450,0
CS8451,0
CS8452,0
CS8453,0
CS8454,0
CS8455,0
CS8456,0
CS8457,1
CS8458,0
CS8459,1
CS8460,0
CS8461,0
CS8462,0
CS8463,0
CS8464,0
CS8465,0
CS8466,0
CS8467,0
CS8468,0
CS8469,0
CS8470,0
CS8471,0
CS8472,0
CS8473,0
CS8474,0
CS8475,0
CS8476,0
CS8477,0
CS8478,0
CS8479,0
CS8480,0
CS8481,0
CS8482,0
CS8483,0
CS8484,0
CS8485,0
CS8486,0
CS8487,0
CS8488,0
CS8489,0
CS8490,0
CS8491,0
CS8492,0
CS8493,0
CS8494,0
CS8495,0
CS8496,0
CS8497,0
CS8498,0
CS8499,0
CS8500,0
CS8501,0
CS8502,0
CS8503,0
CS8504,0
CS8505,0
CS8506,0
CS8507,0
CS8508,0
CS8509,0
CS8510,0
CS8511,0
CS8512,0
CS8513,1
CS8514,0
CS8515,0
CS8516,0
CS8517,0
CS8518,0
CS8519,0
CS8520,0
CS8521,0
CS8522,0
CS8523,0
CS8524,1
CS8525,0
CS8526,0
CS8527,0
CS8528,0
CS8529,0
CS8530,0
CS8531,0
CS8532,0
CS8533,0
CS8534,0
CS8535,0
CS8536,0
CS8537,0
CS8538,0
CS8539,0
CS8540,0
CS8541,1
CS8542,0
CS8543,0
CS8544,1
CS8545,0
CS8546,0
CS8547,0
CS8548,0
CS8549,0
CS8550,0
CS8551,0
CS8552,0
CS8553,0
CS8554,0
CS8555,0
CS8556,0
CS8557,0
CS8558,0
CS8559,0
CS8560,0
CS8561,0
CS8562,0
CS8563,0
CS8564,0
CS8565,0
CS8566,0
CS8567,0
CS8568,0
CS8569,0
CS8570,0
CS8571,0
CS8572,0
CS8573,0
CS8574,0
CS8575,0
CS8576,0
CS8577,0
CS8578,0
CS8579,0
CS8580,1
CS8581,0
CS8582,0
CS8583,0
CS8584,0
CS8585,0
CS8586,0
CS8587,0
CS8588,0
CS8589,0
CS8590,0
CS8591,1
CS8592,0
CS8593,0
CS8594,0
CS8595,0
CS8596,0
CS8597,0
CS8598,0
CS8599,0
CS8600,0
CS8601,0
CS8602,0
CS8603,0
CS8604,0
CS8605,0
CS8606,0
CS8607,0
CS8608,0
CS8609,0
CS8610,0
CS8611,0
CS8612,0
CS8613,0
CS8614,0
CS8615,0
CS8616,0
CS8617,0
CS8618,0
CS8619,0
CS8620,0
CS8621,0
CS8622,0
CS8623,0
CS8624,0
CS8625,0
CS8626,0
CS8627,0
CS8628,0
CS8629,0
CS8630,0
CS8631,0
CS8632,0
CS8633,0
CS8634,0
CS8635,0
CS8636,0
CS8637,0
CS8638,0
CS8639,0
CS8640,0
CS8641,0
CS8642,0
CS8643,0
CS8644,1
CS8645,0
CS8646,0
CS8647,0
CS8648,0
CS8649,0
CS8650,0
CS8651,0
CS8652,0
CS8653,0
CS8654,0
CS8655,0
CS8656,0
CS8657,0
CS8658,0
CS8659,0
CS8660,0
CS8661,0
CS8662,0
CS8663,0
CS8664,0
CS8665,0
CS8666,0
CS8667,0
CS8668,0
CS8669,0
CS8670,0
CS8671,0
CS8672,0
CS8673,0
CS8674,0
CS8675,0
CS8676,0
CS8677,0
CS8678,0
CS8679,0
CS8680,0
CS8681,0
CS8682,0
CS8683,0
CS8684,0
CS8685,0
CS8686,0
CS8687,0
CS8688,0
CS8689,0
CS8690,0
CS8691,0
CS8692,0
CS8693,0
CS8694,0
CS8695,0
CS8696,0
CS8697,0
CS8698,0
CS8699,0
CS8700,0
CS8701,0
CS8702,0
CS8703,0
CS8704,0
CS8705,0
CS8706,0
CS8707,0
CS8708,0
CS8709,0
CS8710,0
CS8711,1
CS8712,0
CS8713,0
CS8714,0
CS8715,0
CS8716,0
CS8717,0
CS8718,0
CS8719,0
CS8720,0
CS8721,0
CS8722,0
CS8723,0
CS8724,0
CS8725,0
CS8726,0
CS8727,0
CS8728,0
CS8729,0
CS8730,0
CS8731,0
CS8732,0
CS8733,0
CS8734,0
CS8735,0
CS8736,0
CS8737,0
CS8738,0
CS8739,0
CS8740,0
CS8741,0
CS8742,0
CS8743,0
CS8744,0
CS8745,0
CS8746,0
CS8747,0
CS8748,0
CS8749,0
CS8750,0
CS8751,0
CS8752,0
CS8754,0
CS8755,0
CS8756,0
CS8757,0
CS8758,0
CS8759,0
CS8760,0
CS8761,0
CS8762,1
CS8763,0
CS8764,0
CS8765,0
CS8766,0
CS8767,0
CS8768,0
CS8769,0
CS8770,0
CS8771,0
CS8772,0
CS8773,0
CS8774,0
CS8775,0
CS8776,0
CS8777,0
CS8778,0
CS8779,0
CS8780,0
CS8781,0
CS8782,0
CS8783,0
CS8784,0
CS8785,0
CS8786,0
CS8787,0
CS8788,0
CS8789,0
CS8790,0
CS8791,0
CS8792,0
CS8793,0
CS8794,0
CS8795,0
CS8796,0
CS8797,0
CS8798,0
CS8799,0
CS8800,0
CS8801,0
CS8802,0
CS8803,0
CS8804,0
CS8805,0
CS8806,0
CS8807,0
CS8808,0
CS8809,0
CS8810,0
CS8811,0
CS8812,0
CS8813,0
CS8814,0
CS8815,0
CS8816,0
CS8817,0
CS8818,0
CS8819,0
CS8820,0
CS8821,0
CS8822,0
CS8823,0
CS8824,0
CS8825,0
CS8826,0
CS8827,0
CS8828,0
CS8829,0
CS8830,0
CS8831,0
CS8832,0
CS8833,0
CS8834,0
CS8835,0
CS8836,0
CS8837,0
CS8838,0
CS8839,0
CS8840,0
CS8841,0
CS8842,0
CS8843,0
CS8844,0
CS8845,1
CS8846,0
CS8847,0
CS8848,0
CS8849,0
CS8850,0
CS8851,0
CS8852,0
CS8853,0
CS8854,0
CS8855,1
CS8856,0
CS8857,0
CS8858,0
CS8859,0
CS8860,0
CS8861,0
CS8862,0
CS8863,0
CS8864,0
CS8865,0
CS8866,0
CS8867,0
CS8868,0
CS8869,0
CS8870,0
CS8871,0
CS8872,0
CS8873,0
CS8874,0
CS8875,0
CS8876,0
CS8877,0
CS8878,0
CS8879,0
CS8880,0
CS8881,0
CS8882,0
CS8883,0
CS8884,0
CS8885,0
CS8886,0
CS8887,0
CS8888,0
CS8889,0
CS8890,0
CS8891,0
CS8892,0
CS8893,0
CS8894,0
CS8895,0
CS8896,0
CS8897,0
CS8898,0
CS8899,0
CS8900,0
CS8901,0
CS8902,0
CS8903,0
CS8904,0
CS8905,1
CS8906,0
CS8907,0
CS8908,0
CS8909,0
CS8910,0
CS8911,0
CS8912,0
CS8913,0
CS8914,0
CS8915,0
CS8916,0
CS8917,0
CS8918,0
CS8919,0
CS8920,0
CS8921,0
CS8922,0
CS8923,0
CS8924,0
CS8925,0
CS8926,0
CS8927,0
CS8928,0
CS8929,0
CS8930,0
CS8931,0
CS8932,0
CS8933,0
CS8934,0
CS8935,0
CS8936,0
CS8937,0
CS8938,0
CS8939,0
CS8940,0
CS8941,0
CS8942,0
CS8943,0
CS8944,0
CS8945,0
CS8946,0
CS8947,0
CS8948,0
CS8949,0
CS8950,0
CS8951,0
CS8952,0
CS8953,0
CS8954,0
CS8955,0
CS8956,0
CS8957,0
CS8958,0
CS8959,0
CS8960,0
CS8961,0
CS8962,0
CS8963,0
CS8964,0
CS8965,0
CS8966,0
CS8967,0
CS8968,0
CS8969,0
CS8970,0
CS8971,1
CS8972,0
CS8973,0
CS8974,0
CS8975,0
CS8976,0
CS8977,0
CS8978,0
CS8979,0
CS8980,0
CS8981,0
CS8982,0
CS8983,0
CS8984,0
CS8985,0
CS8986,0
CS8987,0
CS8988,0
CS8989,0
CS8990,0
CS8991,0
CS8992,0
CS8993,0
CS8994,0
CS8995,0
CS8996,0
CS8997,0
CS8998,0
CS8999,0
CS9000,0
